작품,작가,출판사,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,총합
나한대협,와룡강,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0
게더링,박제후,프로무림,0.0,6000.0,3000.0,1500.0,3000.0,1500.0,2000.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,0.0,1500.0,1600.0,0.0,0.0,1800.0,1500.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31110.0
삼혈목1,강태산,프로무림,604.0,0.0,388.0,0.0,3082.0,0.0,1105.0,0.0,0.0,630.0,1486.0,630.0,0.0,0.0,0.0,555.0,864.0,367.0,0.0,326.0,1360.0,0.0,159.0,149.0,1361.0,4327.0,398.0,0.0,165.0,502.0,0.0,759.0,0.0,0.0,0.0,1554.0,680.0,683.0,0.0,0.0,630.0,0.0,541.0,0.0,1055.0,0.0,0.0,820.0,0.0,686.0,645.0,680.0,588.0,0.0,0.0,1134.0,1134.0,0.0,1036.0,0.0,31083.0
부황전설 초출강호,이유성,프로무림,0.0,1890.0,0.0,0.0,0.0,5040.0,2776.0,2723.0,6421.0,0.0,0.0,986.0,0.0,877.0,4132.0,981.0,3240.0,791.0,0.0,739.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30896.0
새벽의 오트,달다,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29050.0,0.0,140.0,0.0,1.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30847.0
제35장 그리고 그들은,서효원,프로무림,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,2400.0,0.0,0.0,0.0,400.0,0.0,300.0,0.0,3200.0,0.0,700.0,0.0,0.0,0.0,400.0,600.0,0.0,0.0,0.0,2500.0,4000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,1900.0,2400.0,400.0,0.0,0.0,0.0,200.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,1900.0,600.0,0.0,0.0,30600.0
무림천하,김형석,프로무림,2520.0,0.0,0.0,4480.0,0.0,0.0,1260.0,630.0,0.0,0.0,0.0,0.0,630.0,0.0,630.0,0.0,0.0,2520.0,0.0,0.0,3500.0,8960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.0,0.0,0.0,0.0,0.0,0.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30548.0
판듀라스,박성호,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,0.0,0.0,0.0,0.0,3150.0,0.0,0.0,0.0,0.0,0.0,5250.0,0.0,0.0,1750.0,5250.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,1784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30484.0
김석산 파이브,지미신,프로무림,0.0,0.0,3000.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8904.0,3000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,29934.0
마지막 손오공,조경휘,프로무림,0.0,295.0,0.0,387.0,9800.0,0.0,0.0,121.0,0.0,0.0,1888.0,2972.0,0.0,0.0,123.0,378.0,0.0,209.0,3647.0,0.0,0.0,302.0,0.0,0.0,0.0,260.0,0.0,630.0,567.0,630.0,905.0,329.0,0.0,0.0,630.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,630.0,630.0,0.0,0.0,1071.0,373.0,254.0,0.0,707.0,0.0,756.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,29754.0
능력 믿고 막 간다29,반취객,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,5670.0,0.0,0.0,0.0,0.0,5040.0,0.0,0.0,0.0,0.0,630.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,5670.0,0.0,0.0,0.0,10206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29751.0
제34장 운명의 장2,서효원,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,200.0,0.0,2200.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,500.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,200.0,0.0,200.0,0.0,700.0,0.0,0.0,3900.0,0.0,1800.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,5100.0,1000.0,0.0,0.0,28700.0
제27장 대척살5,사마달,프로무림,490.0,140.0,0.0,0.0,0.0,210.0,3640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,2170.0,0.0,0.0,0.0,1960.0,0.0,0.0,0.0,0.0,3220.0,840.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,2240.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,7210.0,280.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,140.0,28350.0
여명천하黎,사마달,프로무림,1890.0,0.0,0.0,0.0,0.0,1610.0,700.0,0.0,1330.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,2030.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,980.0,3500.0,0.0,0.0,0.0,0.0,280.0,0.0,3780.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,70.0,0.0,0.0,1120.0,70.0,0.0,0.0,490.0,0.0,0.0,2240.0,4620.0,0.0,28280.0
스폰서 재벌 암살사건,정현웅,프로무림,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,4800.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,3360.0,0.0,0.0,4000.0,0.0,0.0,0.0,28160.0
철혈의 제왕4,정우식,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,0.0,630.0,1800.0,900.0,900.0,900.0,4400.0,900.0,900.0,0.0,0.0,0.0,900.0,1530.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,28060.0
일리언,사이딘,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27930.0
제 장 그들의 미래3,사마달,프로무림,0.0,0.0,0.0,1890.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,630.0,0.0,0.0,630.0,630.0,1260.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,630.0,0.0,630.0,0.0,0.0,1260.0,630.0,70.0,4620.0,0.0,700.0,630.0,0.0,0.0,630.0,630.0,0.0,1260.0,630.0,630.0,0.0,0.0,0.0,630.0,630.0,1890.0,27440.0
카사노바 플레이어,신사J,프로무림,4100.0,0.0,4100.0,700.0,0.0,0.0,0.0,0.0,10500.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0
블레이즈,윤신현,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7308.0,2817.0,8459.0,3563.0,420.0,151.0,423.0,701.0,789.0,0.0,495.0,25126.0
철혈의 제왕5,정우식,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,630.0,1800.0,0.0,900.0,900.0,4400.0,900.0,900.0,0.0,0.0,0.0,900.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,24730.0
붉은 나비 혈접인 중,사마달,프로무림,0.0,0.0,0.0,0.0,2115.0,990.0,2775.0,0.0,0.0,441.0,441.0,0.0,0.0,495.0,0.0,495.0,495.0,441.0,1650.0,0.0,0.0,0.0,630.0,0.0,0.0,1125.0,0.0,0.0,2520.0,495.0,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,1071.0,0.0,630.0,0.0,2100.0,0.0,1260.0,0.0,0.0,0.0,630.0,1260.0,441.0,0.0,0.0,0.0,0.0,0.0,24521.0
샷 오브 데스티니,박성호,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,1750.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,24500.0
무한존재,묵룡,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,22050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0
바늘꽃 연가,정현웅,프로무림,6000.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3384.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24384.0
제36장 너 다 가져라1,사마달,프로무림,140.0,700.0,840.0,1540.0,0.0,0.0,0.0,0.0,3780.0,770.0,490.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.0,70.0,0.0,0.0,0.0,2100.0,0.0,560.0,0.0,140.0,0.0,980.0,1470.0,0.0,560.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,0.0,1540.0,3080.0,0.0,0.0,24290.0
익스트림 프로젝트 제로1,정우식,프로무림,3300.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,13440.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23685.0
도천무영 불사멸혼대와 천궁,이유성,프로무림,0.0,1260.0,0.0,0.0,0.0,0.0,630.0,630.0,0.0,630.0,0.0,0.0,630.0,630.0,630.0,0.0,630.0,0.0,630.0,0.0,1260.0,630.0,0.0,630.0,0.0,630.0,2870.0,0.0,630.0,1890.0,1260.0,0.0,630.0,0.0,2870.0,0.0,2240.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100.0
제 장 모든 것의 끝2,사마달,프로무림,0.0,0.0,420.0,0.0,0.0,0.0,0.0,910.0,560.0,1330.0,0.0,0.0,560.0,560.0,70.0,0.0,140.0,0.0,630.0,0.0,2240.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,1470.0,0.0,0.0,2940.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,3080.0,2100.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,1260.0,23030.0
진정한 절대자들,천중행,프로무림,0.0,0.0,0.0,0.0,210.0,770.0,0.0,0.0,280.0,0.0,1400.0,1190.0,140.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,910.0,0.0,3010.0,2660.0,0.0,4130.0,630.0,0.0,1470.0,70.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22610.0
광고수익 아 아이돌 그렇게 하는 거 아닌데,김악개,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13940.0,8460.0,22400.0
혈풍천하,권용찬,프로무림,700.0,0.0,700.0,700.0,700.0,700.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0,0.0,2100.0,0.0,0.0,700.0,700.0,0.0,700.0,0.0,0.0,700.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,700.0,1400.0,1400.0,0.0,0.0,700.0,700.0,700.0,700.0,700.0,0.0,1400.0,0.0,0.0,700.0,0.0,0.0,0.0,1400.0,21700.0
위소보,전용,프로무림,0.0,2667.0,0.0,632.0,0.0,3017.0,1067.0,0.0,0.0,70.0,0.0,0.0,0.0,1890.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,344.0,0.0,0.0,0.0,21686.0
1 프롤로그,정우식,프로무림,0.0,100.0,100.0,0.0,0.0,100.0,300.0,6500.0,100.0,0.0,1000.0,3100.0,300.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,300.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21394.0
기사들의 왕,현자림,프로무림,399.0,2031.0,0.0,0.0,2870.0,0.0,326.0,0.0,732.0,0.0,630.0,0.0,0.0,0.0,0.0,216.0,1890.0,158.0,3150.0,0.0,0.0,302.0,159.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,296.0,0.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.0,2290.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,21174.0
최종진화소년,지미신,프로무림,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,3500.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3434.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20434.0
벽력무진2,강태산,프로무림,630.0,0.0,0.0,0.0,0.0,0.0,3150.0,2450.0,2450.0,0.0,0.0,2450.0,0.0,2915.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,630.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,20345.0
용과 파수꾼 달과 숲,마테,프로무림,337.0,1816.0,0.0,1013.0,483.0,742.0,726.0,745.0,172.0,0.0,531.0,332.0,708.0,0.0,337.0,107.0,389.0,0.0,374.0,0.0,228.0,499.0,1487.0,0.0,0.0,0.0,306.0,0.0,0.0,262.0,0.0,657.0,396.0,371.0,198.0,270.0,280.0,301.0,2100.0,468.0,243.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,291.0,714.0,341.0,767.0,19748.0
마스터의 정체2,홍정태,프로무림,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,408.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,611.0,0.0,4287.0,0.0,0.0,3969.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,1190.0,0.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19121.0
플레이 다이스,선자은,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4184.0,0.0,0.0,0.0,0.0,6650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,882.0,567.0,630.0,630.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,1008.0,3150.0,18772.0
백야2,강태산,프로무림,0.0,900.0,0.0,630.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,2450.0,0.0,0.0,1260.0,0.0,630.0,0.0,0.0,0.0,0.0,630.0,1260.0,630.0,0.0,1260.0,0.0,630.0,630.0,1260.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,630.0,0.0,630.0,630.0,0.0,630.0,0.0,0.0,0.0,18470.0
야한 연극의 S 주인공이 되었다,파워레인젖,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080.0,8304.0,18384.0
도천무영 종횡무진,이유성,프로무림,0.0,630.0,0.0,0.0,0.0,0.0,630.0,630.0,0.0,0.0,0.0,0.0,630.0,630.0,630.0,0.0,0.0,0.0,630.0,0.0,1260.0,630.0,0.0,630.0,0.0,630.0,2240.0,0.0,630.0,1260.0,1260.0,0.0,630.0,0.0,1260.0,0.0,2240.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18340.0
창조의 정령술사,전현성,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,3948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17978.0
제30장,사마달,프로무림,0.0,2730.0,840.0,0.0,0.0,910.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,1330.0,840.0,560.0,70.0,0.0,0.0,700.0,350.0,0.0,0.0,980.0,1050.0,0.0,0.0,0.0,840.0,0.0,0.0,840.0,1400.0,0.0,0.0,1050.0,0.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17710.0
리얼 킹 후기,가프,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.0,13230.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17384.0
37 검중제일검3,서효원,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,5700.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,15700.0
천마대전,강태산,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15680.0
폭주상인,배성만,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15680.0
드림 컨트롤러,최소혜,포텐,700.0,840.0,3640.0,70.0,0.0,0.0,70.0,70.0,0.0,210.0,70.0,280.0,1610.0,1050.0,0.0,0.0,0.0,0.0,0.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15521.0
